SPU,Class.L1,Class.L2,Class.L3
SPU_021151,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_021160,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_021176,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_021187,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_021363,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_021373,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_021390,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_021507,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_021574,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_021575,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_021578,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_021579,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_021613,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_021683,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_021776,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_021998,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_022112,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_022217,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_022220,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_022390,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_022436,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_022459,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_022481,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_022730,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_022772,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_022773,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_022810,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_022811,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_022883,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_022932,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_022962,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_022966,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_023017,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_023047,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_023135,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_023251,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_023252,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_023253,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_023291,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_023319,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_023337,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_023340,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_023405,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_023411,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_023501,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_023573,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_023619,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_023620,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_023621,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_023742,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_023754,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_023755,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_024052,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_024053,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_024079,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_024186,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_024280,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_024300,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_024410,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_024563,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_024603,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_024655,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_024664,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_024747,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_024811,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_024812,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_024813,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_024817,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_024888,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_024889,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_024962,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_024971,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025008,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025035,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025037,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025038,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025039,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025040,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025042,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025083,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025135,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025177,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025230,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025231,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025232,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025233,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025314,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025412,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025441,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025445,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025446,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025447,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025448,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025453,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025498,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025641,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025811,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025820,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025821,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025855,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025870,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025871,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025879,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_025967,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_026022,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_026059,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_026167,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_026168,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_026175,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_026316,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_026345,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_026363,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_026368,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_026370,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_026413,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_026414,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_026453,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_026584,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_026585,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_026729,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_026730,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_026769,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_026816,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_026856,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_027031,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_027116,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_027177,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_027335,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_027549,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_027550,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_027551,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_027584,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_027633,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_027634,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_027704,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_027745,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_027866,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_027908,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_027943,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_027944,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_028037,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_028056,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_028063,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_028206,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_028207,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_028220,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_028231,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_028335,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_028392,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_028498,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_028517,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_028617,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_028642,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_028643,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_028644,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_028645,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_028822,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_028823,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_028824,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_028905,Nervous,Nervous_Chemosensory,Nervous_Chemosensory
SPU_000129,Nervous,Nervous_Circadian,Nervous_Circadian
SPU_001597,Nervous,Nervous_Circadian,Nervous_Circadian
SPU_017407,Nervous,Nervous_Circadian,Nervous_Circadian
SPU_022971,Nervous,Nervous_Circadian,Nervous_Circadian
SPU_025518,Nervous,Nervous_Circadian,Nervous_Circadian
SPU_027935,Nervous,Nervous_Circadian,Nervous_Circadian
SPU_006239,Nervous,Nervous_Circadian,Nervous_Circadian
SPU_000148,Nervous,Nervous_GrowthFactorRelated,Nervous_GrowthFactorRelated
SPU_001676,Nervous,Nervous_GrowthFactorRelated,Nervous_GrowthFactorRelated
SPU_002840,Nervous,Nervous_GrowthFactorRelated,Nervous_GrowthFactorRelated
SPU_003915,Nervous,Nervous_GrowthFactorRelated,Nervous_GrowthFactorRelated
SPU_003916,Nervous,Nervous_GrowthFactorRelated,Nervous_GrowthFactorRelated
SPU_007203,Nervous,Nervous_GrowthFactorRelated,Nervous_GrowthFactorRelated
SPU_008117,Nervous,Nervous_GrowthFactorRelated,Nervous_GrowthFactorRelated
SPU_010722,Nervous,Nervous_GrowthFactorRelated,Nervous_GrowthFactorRelated
SPU_011634,Nervous,Nervous_GrowthFactorRelated,Nervous_GrowthFactorRelated
SPU_012586,Nervous,Nervous_GrowthFactorRelated,Nervous_GrowthFactorRelated
SPU_013889,Nervous,Nervous_GrowthFactorRelated,Nervous_GrowthFactorRelated
SPU_014405,Nervous,Nervous_GrowthFactorRelated,Nervous_GrowthFactorRelated
SPU_018861,Nervous,Nervous_GrowthFactorRelated,Nervous_GrowthFactorRelated
SPU_019695,Nervous,Nervous_GrowthFactorRelated,Nervous_GrowthFactorRelated
SPU_020738,Nervous,Nervous_GrowthFactorRelated,Nervous_GrowthFactorRelated
SPU_020803,Nervous,Nervous_GrowthFactorRelated,Nervous_GrowthFactorRelated
SPU_021192,Nervous,Nervous_GrowthFactorRelated,Nervous_GrowthFactorRelated
SPU_021781,Nervous,Nervous_GrowthFactorRelated,Nervous_GrowthFactorRelated
SPU_025239,Nervous,Nervous_GrowthFactorRelated,Nervous_GrowthFactorRelated
SPU_028422,Nervous,Nervous_GrowthFactorRelated,Nervous_GrowthFactorRelated
SPU_030073,Nervous,Nervous_GrowthFactorRelated,Nervous_GrowthFactorRelated
SPU_030139,Nervous,Nervous_GrowthFactorRelated,Nervous_GrowthFactorRelated
SPU_000995,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_001850,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_003984,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_004389,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_004405,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_004603,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_005162,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_005842,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_006899,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_006927,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_007422,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_008003,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_009901,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_010167,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_010606,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_011360,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_011451,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_012318,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_012382,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_012383,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_012799,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_015139,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_015140,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_015957,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_016898,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_017707,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_020376,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_021160,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_021219,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_021290,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_021291,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_021555,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_022317,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_022376,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_022468,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_023223,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_024231,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_024924,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_026012,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_026458,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_027116,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_027375,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_028207,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_030074,Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated
SPU_000076,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_000154,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_000288,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_000836,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_000971,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_001698,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_001774,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_002589,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_002605,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_002737,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_002857,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_002875,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_003711,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_003725,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_004183,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_005097,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_005670,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_006123,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_006161,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_006561,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_008370,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_009766,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_010021,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_011320,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_012184,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_012979,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_013095,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_013107,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_016177,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_017211,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_017918,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_018204,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_018826,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_019203,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_019228,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_019709,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_019710,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_019711,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_020107,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_021158,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_021159,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_021588,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_021931,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_022382,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_022506,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_022683,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_022684,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_022703,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_022763,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_022857,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_023216,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_023252,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_023734,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_024249,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_024900,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_025266,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_025436,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_028351,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_028560,Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated
SPU_000090,Nervous,Nervous_NOSignaling,Nervous_NOSignaling
SPU_000116,Nervous,Nervous_NOSignaling,Nervous_NOSignaling
SPU_000117,Nervous,Nervous_NOSignaling,Nervous_NOSignaling
SPU_002328,Nervous,Nervous_NOSignaling,Nervous_NOSignaling
SPU_002686,Nervous,Nervous_NOSignaling,Nervous_NOSignaling
SPU_004985,Nervous,Nervous_NOSignaling,Nervous_NOSignaling
SPU_005870,Nervous,Nervous_NOSignaling,Nervous_NOSignaling
SPU_005984,Nervous,Nervous_NOSignaling,Nervous_NOSignaling
SPU_013373,Nervous,Nervous_NOSignaling,Nervous_NOSignaling
SPU_015575,Nervous,Nervous_NOSignaling,Nervous_NOSignaling
SPU_015674,Nervous,Nervous_NOSignaling,Nervous_NOSignaling
SPU_016283,Nervous,Nervous_NOSignaling,Nervous_NOSignaling
SPU_016988,Nervous,Nervous_NOSignaling,Nervous_NOSignaling
SPU_019970,Nervous,Nervous_NOSignaling,Nervous_NOSignaling
SPU_021465,Nervous,Nervous_NOSignaling,Nervous_NOSignaling
SPU_021967,Nervous,Nervous_NOSignaling,Nervous_NOSignaling
SPU_022752,Nervous,Nervous_NOSignaling,Nervous_NOSignaling
SPU_025118,Nervous,Nervous_NOSignaling,Nervous_NOSignaling
SPU_028870,Nervous,Nervous_NOSignaling,Nervous_NOSignaling
SPU_002815,Nervous,Nervous_Placode,Nervous_Placode
SPU_004598,Nervous,Nervous_Placode,Nervous_Placode
SPU_004599,Nervous,Nervous_Placode,Nervous_Placode
SPU_004702,Nervous,Nervous_Placode,Nervous_Placode
SPU_006159,Nervous,Nervous_Placode,Nervous_Placode
